branch_file,kind,top_left_x,top_left_y,center_x,center_y,width,height,right,bottom,score
s_armor_branch_0.png,road_tb,30,148,31.0,148.0,3,1,32,148,3
s_armor_branch_0.png,road_tb,80,148,81.0,148.0,3,1,82,148,3
s_armor_branch_0.png,road_tb,130,148,131.0,148.0,3,1,132,148,3
s_armor_branch_0.png,road_tb,30,149,31.0,149.0,3,1,32,149,3
s_armor_branch_0.png,road_tb,80,149,81.0,149.0,3,1,82,149,3
s_armor_branch_0.png,road_tb,130,149,131.0,149.0,3,1,132,149,3
s_armor_branch_0.png,road_tb,30,150,31.0,150.0,3,1,32,150,3
s_armor_branch_0.png,road_tb,80,150,81.0,150.0,3,1,82,150,3
s_armor_branch_0.png,road_tb,130,150,131.0,150.0,3,1,132,150,3
s_armor_branch_0.png,road_tb,30,151,31.0,151.0,3,1,32,151,3
s_armor_branch_0.png,road_tb,80,151,81.0,151.0,3,1,82,151,3
s_armor_branch_0.png,road_tb,130,151,131.0,151.0,3,1,132,151,3
s_armor_branch_0.png,road_tb,30,152,31.0,152.0,3,1,32,152,3
s_armor_branch_0.png,road_tb,80,152,81.0,152.0,3,1,82,152,3
s_armor_branch_0.png,road_tb,130,152,131.0,152.0,3,1,132,152,3
s_armor_branch_0.png,road_tb,30,153,31.0,153.0,3,1,32,153,3
s_armor_branch_0.png,road_tb,80,153,81.0,153.0,3,1,82,153,3
s_armor_branch_0.png,road_tb,130,153,131.0,153.0,3,1,132,153,3
s_armor_branch_0.png,road_tb,30,154,31.0,154.0,3,1,32,154,3
s_armor_branch_0.png,road_tb,80,154,81.0,154.0,3,1,82,154,3
s_armor_branch_0.png,road_tb,130,154,131.0,154.0,3,1,132,154,3
s_armor_branch_0.png,road_tb,30,155,31.0,155.0,3,1,32,155,3
s_armor_branch_0.png,road_tb,80,155,81.0,155.0,3,1,82,155,3
s_armor_branch_0.png,road_tb,130,155,131.0,155.0,3,1,132,155,3
s_armor_branch_0.png,road_tb,30,156,31.0,156.0,3,1,32,156,3
s_armor_branch_0.png,road_tb,80,156,81.0,156.0,3,1,82,156,3
s_armor_branch_0.png,road_tb,130,156,131.0,156.0,3,1,132,156,3
s_armor_branch_0.png,road_tb,30,157,31.0,157.0,3,1,32,157,3
s_armor_branch_0.png,road_tb,80,157,81.0,157.0,3,1,82,157,3
s_armor_branch_0.png,road_tb,130,157,131.0,157.0,3,1,132,157,3
s_armor_branch_0.png,road_tb,30,158,31.0,158.0,3,1,32,158,3
s_armor_branch_0.png,road_tb,80,158,81.0,158.0,3,1,82,158,3
s_armor_branch_0.png,road_tb,130,158,131.0,158.0,3,1,132,158,3
s_armor_branch_0.png,road_tb,30,159,31.0,159.0,3,1,32,159,3
s_armor_branch_0.png,road_tb,80,159,81.0,159.0,3,1,82,159,3
s_armor_branch_0.png,road_tb,130,159,131.0,159.0,3,1,132,159,3
s_armor_branch_0.png,road_tb,30,160,31.0,160.0,3,1,32,160,3
s_armor_branch_0.png,road_tb,80,160,81.0,160.0,3,1,82,160,3
s_armor_branch_0.png,road_tb,130,160,131.0,160.0,3,1,132,160,3
s_armor_branch_0.png,road_tb,30,161,31.0,161.0,3,1,32,161,3
s_armor_branch_0.png,road_tb,80,161,81.0,161.0,3,1,82,161,3
s_armor_branch_0.png,road_tb,130,161,131.0,161.0,3,1,132,161,3
s_armor_branch_0.png,road_tb,80,162,81.0,162.0,3,1,82,162,3
s_armor_branch_0.png,road_tb,80,163,81.0,163.0,3,1,82,163,3
s_armor_branch_0.png,road_tb,80,164,81.0,164.0,3,1,82,164,3
s_armor_branch_0.png,road_tb,80,167,81.0,167.0,3,1,82,167,3
s_armor_branch_0.png,road_tb,80,168,81.0,168.0,3,1,82,168,3
s_armor_branch_0.png,road_tb,80,169,81.0,169.0,3,1,82,169,3
s_armor_branch_0.png,road_tb,80,170,81.0,170.0,3,1,82,170,3
s_armor_branch_0.png,road_tb,80,171,81.0,171.0,3,1,82,171,3
s_armor_branch_0.png,road_tb,80,172,81.0,172.0,3,1,82,172,3
s_armor_branch_0.png,road_tb,80,173,81.0,173.0,3,1,82,173,3
s_armor_branch_0.png,road_tb,55,178,56.0,178.0,3,1,57,178,3
s_armor_branch_0.png,road_tb,105,178,106.0,178.0,3,1,107,178,3
s_armor_branch_0.png,road_tb,55,179,56.0,179.0,3,1,57,179,3
s_armor_branch_0.png,road_tb,105,179,106.0,179.0,3,1,107,179,3
s_armor_branch_0.png,road_tb,55,180,56.0,180.0,3,1,57,180,3
s_armor_branch_0.png,road_tb,105,180,106.0,180.0,3,1,107,180,3
s_armor_branch_0.png,road_tb,55,181,56.0,181.0,3,1,57,181,3
s_armor_branch_0.png,road_tb,105,181,106.0,181.0,3,1,107,181,3
s_armor_branch_0.png,road_tb,55,182,56.0,182.0,3,1,57,182,3
s_armor_branch_0.png,road_tb,105,182,106.0,182.0,3,1,107,182,3
s_armor_branch_0.png,road_tb,55,183,56.0,183.0,3,1,57,183,3
s_armor_branch_0.png,road_tb,105,183,106.0,183.0,3,1,107,183,3
s_armor_branch_0.png,road_tb,55,184,56.0,184.0,3,1,57,184,3
s_armor_branch_0.png,road_tb,105,184,106.0,184.0,3,1,107,184,3
s_armor_branch_0.png,road_tb,55,185,56.0,185.0,3,1,57,185,3
s_armor_branch_0.png,road_tb,105,185,106.0,185.0,3,1,107,185,3
s_athletics_branch_0.png,road_tb,23,70,24.0,70.0,3,1,25,70,3
s_athletics_branch_0.png,road_tb,61,70,62.0,70.0,3,1,63,70,3
s_athletics_branch_0.png,road_tb,99,70,100.0,70.0,3,1,101,70,3
s_athletics_branch_0.png,road_tb,137,70,138.0,70.0,3,1,139,70,3
s_athletics_branch_0.png,road_tb,23,71,24.0,71.0,3,1,25,71,3
s_athletics_branch_0.png,road_tb,61,71,62.0,71.0,3,1,63,71,3
s_athletics_branch_0.png,road_tb,99,71,100.0,71.0,3,1,101,71,3
s_athletics_branch_0.png,road_tb,137,71,138.0,71.0,3,1,139,71,3
s_athletics_branch_0.png,road_tb,23,72,24.0,72.0,3,1,25,72,3
s_athletics_branch_0.png,road_tb,61,72,62.0,72.0,3,1,63,72,3
s_athletics_branch_0.png,road_tb,99,72,100.0,72.0,3,1,101,72,3
s_athletics_branch_0.png,road_tb,137,72,138.0,72.0,3,1,139,72,3
s_athletics_branch_0.png,road_tb,23,73,24.0,73.0,3,1,25,73,3
s_athletics_branch_0.png,road_tb,61,73,62.0,73.0,3,1,63,73,3
s_athletics_branch_0.png,road_tb,99,73,100.0,73.0,3,1,101,73,3
s_athletics_branch_0.png,road_tb,137,73,138.0,73.0,3,1,139,73,3
s_athletics_branch_0.png,road_tb,23,74,24.0,74.0,3,1,25,74,3
s_athletics_branch_0.png,road_tb,61,74,62.0,74.0,3,1,63,74,3
s_athletics_branch_0.png,road_tb,99,74,100.0,74.0,3,1,101,74,3
s_athletics_branch_0.png,road_tb,137,74,138.0,74.0,3,1,139,74,3
s_athletics_branch_0.png,road_tb,23,75,24.0,75.0,3,1,25,75,3
s_athletics_branch_0.png,road_tb,61,75,62.0,75.0,3,1,63,75,3
s_athletics_branch_0.png,road_tb,99,75,100.0,75.0,3,1,101,75,3
s_athletics_branch_0.png,road_tb,137,75,138.0,75.0,3,1,139,75,3
s_athletics_branch_0.png,road_tb,23,76,24.0,76.0,3,1,25,76,3
s_athletics_branch_0.png,road_tb,61,76,62.0,76.0,3,1,63,76,3
s_athletics_branch_0.png,road_tb,99,76,100.0,76.0,3,1,101,76,3
s_athletics_branch_0.png,road_tb,137,76,138.0,76.0,3,1,139,76,3
s_athletics_branch_0.png,road_tb,23,77,24.0,77.0,3,1,25,77,3
s_athletics_branch_0.png,road_tb,61,77,62.0,77.0,3,1,63,77,3
s_athletics_branch_0.png,road_tb,99,77,100.0,77.0,3,1,101,77,3
s_athletics_branch_0.png,road_tb,137,77,138.0,77.0,3,1,139,77,3
s_athletics_branch_0.png,road_tb,23,78,24.0,78.0,3,1,25,78,3
s_athletics_branch_0.png,road_tb,61,78,62.0,78.0,3,1,63,78,3
s_athletics_branch_0.png,road_tb,99,78,100.0,78.0,3,1,101,78,3
s_athletics_branch_0.png,road_tb,137,78,138.0,78.0,3,1,139,78,3
s_athletics_branch_0.png,road_tb,23,79,24.0,79.0,3,1,25,79,3
s_athletics_branch_0.png,road_tb,61,79,62.0,79.0,3,1,63,79,3
s_athletics_branch_0.png,road_tb,99,79,100.0,79.0,3,1,101,79,3
s_athletics_branch_0.png,road_tb,137,79,138.0,79.0,3,1,139,79,3
s_athletics_branch_0.png,road_tb,23,80,24.0,80.0,3,1,25,80,3
s_athletics_branch_0.png,road_tb,61,80,62.0,80.0,3,1,63,80,3
s_athletics_branch_0.png,road_tb,99,80,100.0,80.0,3,1,101,80,3
s_athletics_branch_0.png,road_tb,137,80,138.0,80.0,3,1,139,80,3
s_athletics_branch_0.png,road_tb,23,81,24.0,81.0,3,1,25,81,3
s_athletics_branch_0.png,road_tb,61,81,62.0,81.0,3,1,63,81,3
s_athletics_branch_0.png,road_tb,99,81,100.0,81.0,3,1,101,81,3
s_athletics_branch_0.png,road_tb,137,81,138.0,81.0,3,1,139,81,3
s_athletics_branch_0.png,road_tb,23,82,24.0,82.0,3,1,25,82,3
s_athletics_branch_0.png,road_tb,61,82,62.0,82.0,3,1,63,82,3
s_athletics_branch_0.png,road_tb,99,82,100.0,82.0,3,1,101,82,3
s_athletics_branch_0.png,road_tb,137,82,138.0,82.0,3,1,139,82,3
s_athletics_branch_0.png,road_tb,23,83,24.0,83.0,3,1,25,83,3
s_athletics_branch_0.png,road_tb,61,83,62.0,83.0,3,1,63,83,3
s_athletics_branch_0.png,road_tb,99,83,100.0,83.0,3,1,101,83,3
s_athletics_branch_0.png,road_tb,137,83,138.0,83.0,3,1,139,83,3
s_athletics_branch_0.png,road_tb,23,84,24.0,84.0,3,1,25,84,3
s_athletics_branch_0.png,road_tb,61,84,62.0,84.0,3,1,63,84,3
s_athletics_branch_0.png,road_tb,99,84,100.0,84.0,3,1,101,84,3
s_athletics_branch_0.png,road_tb,137,84,138.0,84.0,3,1,139,84,3
s_athletics_branch_0.png,road_tb,23,85,24.0,85.0,3,1,25,85,3
s_athletics_branch_0.png,road_tb,61,85,62.0,85.0,3,1,63,85,3
s_athletics_branch_0.png,road_tb,99,85,100.0,85.0,3,1,101,85,3
s_athletics_branch_0.png,road_tb,137,85,138.0,85.0,3,1,139,85,3
s_athletics_branch_0.png,road_tb,23,86,24.0,86.0,3,1,25,86,3
s_athletics_branch_0.png,road_tb,61,86,62.0,86.0,3,1,63,86,3
s_athletics_branch_0.png,road_tb,99,86,100.0,86.0,3,1,101,86,3
s_athletics_branch_0.png,road_tb,137,86,138.0,86.0,3,1,139,86,3
s_athletics_branch_0.png,road_tb,23,87,24.0,87.0,3,1,25,87,3
s_athletics_branch_0.png,road_tb,61,87,62.0,87.0,3,1,63,87,3
s_athletics_branch_0.png,road_tb,99,87,100.0,87.0,3,1,101,87,3
s_athletics_branch_0.png,road_tb,137,87,138.0,87.0,3,1,139,87,3
s_athletics_branch_0.png,road_tb,23,88,24.0,88.0,3,1,25,88,3
s_athletics_branch_0.png,road_tb,61,88,62.0,88.0,3,1,63,88,3
s_athletics_branch_0.png,road_tb,99,88,100.0,88.0,3,1,101,88,3
s_athletics_branch_0.png,road_tb,137,88,138.0,88.0,3,1,139,88,3
s_athletics_branch_0.png,road_tb,23,89,24.0,89.0,3,1,25,89,3
s_athletics_branch_0.png,road_tb,61,89,62.0,89.0,3,1,63,89,3
s_athletics_branch_0.png,road_tb,99,89,100.0,89.0,3,1,101,89,3
s_athletics_branch_0.png,road_tb,137,89,138.0,89.0,3,1,139,89,3
s_athletics_branch_0.png,road_tb,23,90,24.0,90.0,3,1,25,90,3
s_athletics_branch_0.png,road_tb,61,90,62.0,90.0,3,1,63,90,3
s_athletics_branch_0.png,road_tb,99,90,100.0,90.0,3,1,101,90,3
s_athletics_branch_0.png,road_tb,137,90,138.0,90.0,3,1,139,90,3
s_athletics_branch_0.png,road_tb,23,91,24.0,91.0,3,1,25,91,3
s_athletics_branch_0.png,road_tb,61,91,62.0,91.0,3,1,63,91,3
s_athletics_branch_0.png,road_tb,99,91,100.0,91.0,3,1,101,91,3
s_athletics_branch_0.png,road_tb,137,91,138.0,91.0,3,1,139,91,3
s_athletics_branch_0.png,road_tb,23,92,24.0,92.0,3,1,25,92,3
s_athletics_branch_0.png,road_tb,61,92,62.0,92.0,3,1,63,92,3
s_athletics_branch_0.png,road_tb,99,92,100.0,92.0,3,1,101,92,3
s_athletics_branch_0.png,road_tb,137,92,138.0,92.0,3,1,139,92,3
s_athletics_branch_0.png,road_tb,23,93,24.0,93.0,3,1,25,93,3
s_athletics_branch_0.png,road_tb,61,93,62.0,93.0,3,1,63,93,3
s_athletics_branch_0.png,road_tb,99,93,100.0,93.0,3,1,101,93,3
s_athletics_branch_0.png,road_tb,137,93,138.0,93.0,3,1,139,93,3
s_athletics_branch_0.png,road_tb,23,94,24.0,94.0,3,1,25,94,3
s_athletics_branch_0.png,road_tb,61,94,62.0,94.0,3,1,63,94,3
s_athletics_branch_0.png,road_tb,99,94,100.0,94.0,3,1,101,94,3
s_athletics_branch_0.png,road_tb,137,94,138.0,94.0,3,1,139,94,3
s_athletics_branch_0.png,road_tb,23,95,24.0,95.0,3,1,25,95,3
s_athletics_branch_0.png,road_tb,61,95,62.0,95.0,3,1,63,95,3
s_athletics_branch_0.png,road_tb,99,95,100.0,95.0,3,1,101,95,3
s_athletics_branch_0.png,road_tb,137,95,138.0,95.0,3,1,139,95,3
s_athletics_branch_0.png,road_tb,23,126,24.0,126.0,3,1,25,126,3
s_athletics_branch_0.png,road_tb,61,126,62.0,126.0,3,1,63,126,3
s_athletics_branch_0.png,road_tb,99,126,100.0,126.0,3,1,101,126,3
s_athletics_branch_0.png,road_tb,137,126,138.0,126.0,3,1,139,126,3
s_athletics_branch_0.png,road_tb,23,127,24.0,127.0,3,1,25,127,3
s_athletics_branch_0.png,road_tb,61,127,62.0,127.0,3,1,63,127,3
s_athletics_branch_0.png,road_tb,99,127,100.0,127.0,3,1,101,127,3
s_athletics_branch_0.png,road_tb,137,127,138.0,127.0,3,1,139,127,3
s_athletics_branch_0.png,road_tb,23,128,24.0,128.0,3,1,25,128,3
s_athletics_branch_0.png,road_tb,61,128,62.0,128.0,3,1,63,128,3
s_athletics_branch_0.png,road_tb,99,128,100.0,128.0,3,1,101,128,3
s_athletics_branch_0.png,road_tb,137,128,138.0,128.0,3,1,139,128,3
s_athletics_branch_0.png,road_tb,23,129,24.0,129.0,3,1,25,129,3
s_athletics_branch_0.png,road_tb,61,129,62.0,129.0,3,1,63,129,3
s_athletics_branch_0.png,road_tb,99,129,100.0,129.0,3,1,101,129,3
s_athletics_branch_0.png,road_tb,137,129,138.0,129.0,3,1,139,129,3
s_athletics_branch_0.png,road_tb,23,130,24.0,130.0,3,1,25,130,3
s_athletics_branch_0.png,road_tb,61,130,62.0,130.0,3,1,63,130,3
s_athletics_branch_0.png,road_tb,99,130,100.0,130.0,3,1,101,130,3
s_athletics_branch_0.png,road_tb,137,130,138.0,130.0,3,1,139,130,3
s_athletics_branch_0.png,road_tb,23,131,24.0,131.0,3,1,25,131,3
s_athletics_branch_0.png,road_tb,61,131,62.0,131.0,3,1,63,131,3
s_athletics_branch_0.png,road_tb,99,131,100.0,131.0,3,1,101,131,3
s_athletics_branch_0.png,road_tb,137,131,138.0,131.0,3,1,139,131,3
s_athletics_branch_0.png,road_tb,23,132,24.0,132.0,3,1,25,132,3
s_athletics_branch_0.png,road_tb,61,132,62.0,132.0,3,1,63,132,3
s_athletics_branch_0.png,road_tb,99,132,100.0,132.0,3,1,101,132,3
s_athletics_branch_0.png,road_tb,137,132,138.0,132.0,3,1,139,132,3
s_athletics_branch_0.png,road_tb,23,133,24.0,133.0,3,1,25,133,3
s_athletics_branch_0.png,road_tb,61,133,62.0,133.0,3,1,63,133,3
s_athletics_branch_0.png,road_tb,99,133,100.0,133.0,3,1,101,133,3
s_athletics_branch_0.png,road_tb,137,133,138.0,133.0,3,1,139,133,3
s_athletics_branch_0.png,road_tb,23,134,24.0,134.0,3,1,25,134,3
s_athletics_branch_0.png,road_tb,61,134,62.0,134.0,3,1,63,134,3
s_athletics_branch_0.png,road_tb,99,134,100.0,134.0,3,1,101,134,3
s_athletics_branch_0.png,road_tb,137,134,138.0,134.0,3,1,139,134,3
s_athletics_branch_0.png,road_tb,23,135,24.0,135.0,3,1,25,135,3
s_athletics_branch_0.png,road_tb,61,135,62.0,135.0,3,1,63,135,3
s_athletics_branch_0.png,road_tb,99,135,100.0,135.0,3,1,101,135,3
s_athletics_branch_0.png,road_tb,137,135,138.0,135.0,3,1,139,135,3
s_athletics_branch_0.png,road_tb,23,136,24.0,136.0,3,1,25,136,3
s_athletics_branch_0.png,road_tb,61,136,62.0,136.0,3,1,63,136,3
s_athletics_branch_0.png,road_tb,99,136,100.0,136.0,3,1,101,136,3
s_athletics_branch_0.png,road_tb,137,136,138.0,136.0,3,1,139,136,3
s_athletics_branch_0.png,road_tb,23,137,24.0,137.0,3,1,25,137,3
s_athletics_branch_0.png,road_tb,61,137,62.0,137.0,3,1,63,137,3
s_athletics_branch_0.png,road_tb,99,137,100.0,137.0,3,1,101,137,3
s_athletics_branch_0.png,road_tb,137,137,138.0,137.0,3,1,139,137,3
s_athletics_branch_0.png,road_tb,23,138,24.0,138.0,3,1,25,138,3
s_athletics_branch_0.png,road_tb,61,138,62.0,138.0,3,1,63,138,3
s_athletics_branch_0.png,road_tb,99,138,100.0,138.0,3,1,101,138,3
s_athletics_branch_0.png,road_tb,137,138,138.0,138.0,3,1,139,138,3
s_athletics_branch_0.png,road_tb,23,139,24.0,139.0,3,1,25,139,3
s_athletics_branch_0.png,road_tb,61,139,62.0,139.0,3,1,63,139,3
s_athletics_branch_0.png,road_tb,99,139,100.0,139.0,3,1,101,139,3
s_athletics_branch_0.png,road_tb,137,139,138.0,139.0,3,1,139,139,3
s_athletics_branch_0.png,road_tb,23,140,24.0,140.0,3,1,25,140,3
s_athletics_branch_0.png,road_tb,61,140,62.0,140.0,3,1,63,140,3
s_athletics_branch_0.png,road_tb,99,140,100.0,140.0,3,1,101,140,3
s_athletics_branch_0.png,road_tb,137,140,138.0,140.0,3,1,139,140,3
s_athletics_branch_0.png,road_tb,23,141,24.0,141.0,3,1,25,141,3
s_athletics_branch_0.png,road_tb,61,141,62.0,141.0,3,1,63,141,3
s_athletics_branch_0.png,road_tb,99,141,100.0,141.0,3,1,101,141,3
s_athletics_branch_0.png,road_tb,137,141,138.0,141.0,3,1,139,141,3
s_athletics_branch_0.png,road_tb,23,142,24.0,142.0,3,1,25,142,3
s_athletics_branch_0.png,road_tb,61,142,62.0,142.0,3,1,63,142,3
s_athletics_branch_0.png,road_tb,99,142,100.0,142.0,3,1,101,142,3
s_athletics_branch_0.png,road_tb,137,142,138.0,142.0,3,1,139,142,3
s_athletics_branch_0.png,road_tb,23,143,24.0,143.0,3,1,25,143,3
s_athletics_branch_0.png,road_tb,61,143,62.0,143.0,3,1,63,143,3
s_athletics_branch_0.png,road_tb,99,143,100.0,143.0,3,1,101,143,3
s_athletics_branch_0.png,road_tb,137,143,138.0,143.0,3,1,139,143,3
s_athletics_branch_0.png,road_tb,23,144,24.0,144.0,3,1,25,144,3
s_athletics_branch_0.png,road_tb,61,144,62.0,144.0,3,1,63,144,3
s_athletics_branch_0.png,road_tb,99,144,100.0,144.0,3,1,101,144,3
s_athletics_branch_0.png,road_tb,137,144,138.0,144.0,3,1,139,144,3
s_athletics_branch_0.png,road_tb,23,145,24.0,145.0,3,1,25,145,3
s_athletics_branch_0.png,road_tb,61,145,62.0,145.0,3,1,63,145,3
s_athletics_branch_0.png,road_tb,99,145,100.0,145.0,3,1,101,145,3
s_athletics_branch_0.png,road_tb,137,145,138.0,145.0,3,1,139,145,3
s_athletics_branch_0.png,road_tb,23,146,24.0,146.0,3,1,25,146,3
s_athletics_branch_0.png,road_tb,61,146,62.0,146.0,3,1,63,146,3
s_athletics_branch_0.png,road_tb,99,146,100.0,146.0,3,1,101,146,3
s_athletics_branch_0.png,road_tb,137,146,138.0,146.0,3,1,139,146,3
s_athletics_branch_0.png,road_tb,23,147,24.0,147.0,3,1,25,147,3
s_athletics_branch_0.png,road_tb,61,147,62.0,147.0,3,1,63,147,3
s_athletics_branch_0.png,road_tb,99,147,100.0,147.0,3,1,101,147,3
s_athletics_branch_0.png,road_tb,137,147,138.0,147.0,3,1,139,147,3
s_athletics_branch_0.png,road_tb,23,148,24.0,148.0,3,1,25,148,3
s_athletics_branch_0.png,road_tb,61,148,62.0,148.0,3,1,63,148,3
s_athletics_branch_0.png,road_tb,99,148,100.0,148.0,3,1,101,148,3
s_athletics_branch_0.png,road_tb,137,148,138.0,148.0,3,1,139,148,3
s_athletics_branch_0.png,road_tb,23,149,24.0,149.0,3,1,25,149,3
s_athletics_branch_0.png,road_tb,61,149,62.0,149.0,3,1,63,149,3
s_athletics_branch_0.png,road_tb,99,149,100.0,149.0,3,1,101,149,3
s_athletics_branch_0.png,road_tb,137,149,138.0,149.0,3,1,139,149,3
s_athletics_branch_0.png,road_tb,23,150,24.0,150.0,3,1,25,150,3
s_athletics_branch_0.png,road_tb,61,150,62.0,150.0,3,1,63,150,3
s_athletics_branch_0.png,road_tb,99,150,100.0,150.0,3,1,101,150,3
s_athletics_branch_0.png,road_tb,137,150,138.0,150.0,3,1,139,150,3
s_athletics_branch_0.png,road_tb,23,151,24.0,151.0,3,1,25,151,3
s_athletics_branch_0.png,road_tb,61,151,62.0,151.0,3,1,63,151,3
s_athletics_branch_0.png,road_tb,99,151,100.0,151.0,3,1,101,151,3
s_athletics_branch_0.png,road_tb,137,151,138.0,151.0,3,1,139,151,3
s_athletics_branch_0.png,road_tb,23,152,24.0,152.0,3,1,25,152,3
s_athletics_branch_0.png,road_tb,137,152,138.0,152.0,3,1,139,152,3
s_athletics_branch_0.png,road_tb,23,153,24.0,153.0,3,1,25,153,3
s_athletics_branch_0.png,road_tb,137,153,138.0,153.0,3,1,139,153,3
s_athletics_branch_0.png,road_tb,23,154,24.0,154.0,3,1,25,154,3
s_athletics_branch_0.png,road_tb,137,154,138.0,154.0,3,1,139,154,3
s_athletics_branch_0.png,road_tb,23,155,24.0,155.0,3,1,25,155,3
s_athletics_branch_0.png,road_tb,137,155,138.0,155.0,3,1,139,155,3
s_athletics_branch_0.png,road_tb,23,156,24.0,156.0,3,1,25,156,3
s_athletics_branch_0.png,road_tb,137,156,138.0,156.0,3,1,139,156,3
s_athletics_branch_0.png,road_tb,23,157,24.0,157.0,3,1,25,157,3
s_athletics_branch_0.png,road_tb,137,157,138.0,157.0,3,1,139,157,3
s_athletics_branch_0.png,road_tb,23,158,24.0,158.0,3,1,25,158,3
s_athletics_branch_0.png,road_tb,137,158,138.0,158.0,3,1,139,158,3
s_athletics_branch_0.png,road_tb,23,159,24.0,159.0,3,1,25,159,3
s_athletics_branch_0.png,road_tb,137,159,138.0,159.0,3,1,139,159,3
s_athletics_branch_0.png,road_tb,23,160,24.0,160.0,3,1,25,160,3
s_athletics_branch_0.png,road_tb,137,160,138.0,160.0,3,1,139,160,3
s_athletics_branch_0.png,road_tb,23,161,24.0,161.0,3,1,25,161,3
s_athletics_branch_0.png,road_tb,137,161,138.0,161.0,3,1,139,161,3
s_athletics_branch_0.png,road_tb,23,162,24.0,162.0,3,1,25,162,3
s_athletics_branch_0.png,road_tb,137,162,138.0,162.0,3,1,139,162,3
s_athletics_branch_0.png,road_tb,23,163,24.0,163.0,3,1,25,163,3
s_athletics_branch_0.png,road_tb,137,163,138.0,163.0,3,1,139,163,3
s_athletics_branch_0.png,road_tb,23,164,24.0,164.0,3,1,25,164,3
s_athletics_branch_0.png,road_tb,137,164,138.0,164.0,3,1,139,164,3
s_athletics_branch_0.png,road_tb,61,182,62.0,182.0,3,1,63,182,3
s_athletics_branch_0.png,road_tb,99,182,100.0,182.0,3,1,101,182,3
s_athletics_branch_0.png,road_tb,61,183,62.0,183.0,3,1,63,183,3
s_athletics_branch_0.png,road_tb,99,183,100.0,183.0,3,1,101,183,3
s_athletics_branch_0.png,road_tb,61,184,62.0,184.0,3,1,63,184,3
s_athletics_branch_0.png,road_tb,99,184,100.0,184.0,3,1,101,184,3
s_athletics_branch_0.png,road_tb,61,185,62.0,185.0,3,1,63,185,3
s_athletics_branch_0.png,road_tb,99,185,100.0,185.0,3,1,101,185,3
s_athletics_branch_0.png,road_tb,61,186,62.0,186.0,3,1,63,186,3
s_athletics_branch_0.png,road_tb,99,186,100.0,186.0,3,1,101,186,3
s_athletics_branch_0.png,road_tb,61,187,62.0,187.0,3,1,63,187,3
s_athletics_branch_0.png,road_tb,99,187,100.0,187.0,3,1,101,187,3
s_athletics_branch_0.png,road_tb,61,188,62.0,188.0,3,1,63,188,3
s_athletics_branch_0.png,road_tb,99,188,100.0,188.0,3,1,101,188,3
s_athletics_branch_0.png,road_tb,80,195,81.0,195.0,3,1,82,195,3
s_athletics_branch_0.png,road_tb,80,196,81.0,196.0,3,1,82,196,3
s_athletics_branch_0.png,road_tb,80,197,81.0,197.0,3,1,82,197,3
s_athletics_branch_0.png,road_tb,80,198,81.0,198.0,3,1,82,198,3
s_athletics_branch_0.png,road_tb,80,201,81.0,201.0,3,1,82,201,3
s_athletics_branch_0.png,road_tb,80,202,81.0,202.0,3,1,82,202,3
s_athletics_branch_0.png,road_tb,42,203,43.0,203.0,3,1,44,203,3
s_athletics_branch_0.png,road_tb,80,203,81.0,203.0,3,1,82,203,3
s_athletics_branch_0.png,road_tb,118,203,119.0,203.0,3,1,120,203,3
s_athletics_branch_0.png,road_tb,42,204,43.0,204.0,3,1,44,204,3
s_athletics_branch_0.png,road_tb,80,204,81.0,204.0,3,1,82,204,3
s_athletics_branch_0.png,road_tb,118,204,119.0,204.0,3,1,120,204,3
s_athletics_branch_0.png,road_tb,42,205,43.0,205.0,3,1,44,205,3
s_athletics_branch_0.png,road_tb,80,205,81.0,205.0,3,1,82,205,3
s_athletics_branch_0.png,road_tb,118,205,119.0,205.0,3,1,120,205,3
s_athletics_branch_0.png,road_tb,42,206,43.0,206.0,3,1,44,206,3
s_athletics_branch_0.png,road_tb,80,206,81.0,206.0,3,1,82,206,3
s_athletics_branch_0.png,road_tb,118,206,119.0,206.0,3,1,120,206,3
s_athletics_branch_0.png,road_tb,42,207,43.0,207.0,3,1,44,207,3
s_athletics_branch_0.png,road_tb,80,207,81.0,207.0,3,1,82,207,3
s_athletics_branch_0.png,road_tb,118,207,119.0,207.0,3,1,120,207,3
s_axes_branch_0.png,road_tb,23,70,24.0,70.0,3,1,25,70,3
s_axes_branch_0.png,road_tb,61,70,62.0,70.0,3,1,63,70,3
s_axes_branch_0.png,road_tb,99,70,100.0,70.0,3,1,101,70,3
s_axes_branch_0.png,road_tb,137,70,138.0,70.0,3,1,139,70,3
s_axes_branch_0.png,road_tb,23,71,24.0,71.0,3,1,25,71,3
s_axes_branch_0.png,road_tb,61,71,62.0,71.0,3,1,63,71,3
s_axes_branch_0.png,road_tb,99,71,100.0,71.0,3,1,101,71,3
s_axes_branch_0.png,road_tb,137,71,138.0,71.0,3,1,139,71,3
s_axes_branch_0.png,road_tb,23,72,24.0,72.0,3,1,25,72,3
s_axes_branch_0.png,road_tb,61,72,62.0,72.0,3,1,63,72,3
s_axes_branch_0.png,road_tb,99,72,100.0,72.0,3,1,101,72,3
s_axes_branch_0.png,road_tb,137,72,138.0,72.0,3,1,139,72,3
s_axes_branch_0.png,road_tb,23,73,24.0,73.0,3,1,25,73,3
s_axes_branch_0.png,road_tb,61,73,62.0,73.0,3,1,63,73,3
